RESULT: fit=0.000541125541126, mut = 0.1, mut_change = 0.1, cx = 0.2, select = [<function selTournament at 0x0000000002EC5198>, {'k': 10}]
RESULT: fit=0.000541711809317, mut = 0.03, mut_change = 0.3, cx = 0.2, select = [<function selTournament at 0x0000000002EC5198>, {'k': 10}]
RESULT: fit=0.000542593597396, mut = 0.05, mut_change = 0.01, cx = 0.3, select = [<function selRoulette at 0x0000000002EC5208>, {'k': 20}]
RESULT: fit=0.00054347826087, mut = 0.03, mut_change = 0.01, cx = 0.5, select = [<function selTournament at 0x0000000002EC5198>, {'k': 10}]
RESULT: fit=0.000543773790103, mut = 0.01, mut_change = 0.01, cx = 0.5, select = [<function selTournament at 0x0000000002EC5198>, {'k': 10}]
RESULT: fit=0.000545553737043, mut = 0.05, mut_change = 0.1, cx = 0.1, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.00054914881933, mut = 0.03, mut_change = 0.1, cx = 0.01, select = [<function selTournament at 0x0000000002EC5198>, {'k': 10}]
RESULT: fit=0.00054914881933, mut = 0.05, mut_change = 0.3, cx = 0.3, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.000549450549451, mut = 0.01, mut_change = 0.03, cx = 0.2, select = [<function selBest at 0x0000000002EC50B8>, {'k': 5}]
RESULT: fit=0.000550357732526, mut = 0.03, mut_change = 0.2, cx = 0.05, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.000551267916207, mut = 0.01, mut_change = 0.1, cx = 0.05, select = [<function selRoulette at 0x0000000002EC5208>, {'k': 20}]
RESULT: fit=0.000551571980143, mut = 0.03, mut_change = 0.01, cx = 0.2, select = [<function selRoulette at 0x0000000002EC5208>, {'k': 20}]
RESULT: fit=0.000552181115406, mut = 0.1, mut_change = 0.2, cx = 0.01, select = [<function selBest at 0x0000000002EC50B8>, {'k': 5}]
RESULT: fit=0.000553403431101, mut = 0.05, mut_change = 0.03, cx = 0.05, select = [<function selTournament at 0x0000000002EC5198>, {'k': 10}]
RESULT: fit=0.000557103064067, mut = 0.01, mut_change = 0.01, cx = 0.01, select = [<function selRoulette at 0x0000000002EC5208>, {'k': 20}]
RESULT: fit=0.000557103064067, mut = 0.01, mut_change = 0.1, cx = 0.3, select = [<function selRoulette at 0x0000000002EC5208>, {'k': 20}]
RESULT: fit=0.000557103064067, mut = 0.03, mut_change = 0.01, cx = 0.5, select = [<function selBest at 0x0000000002EC50B8>, {'k': 5}]
RESULT: fit=0.000560224089636, mut = 0.03, mut_change = 0.05, cx = 0.05, select = [<function selRoulette at 0x0000000002EC5208>, {'k': 20}]
RESULT: fit=0.000561167227834, mut = 0.01, mut_change = 0.3, cx = 0.3, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.000563697857948, mut = 0.03, mut_change = 0.05, cx = 0.01, select = [<function selTournament at 0x0000000002EC5198>, {'k': 10}]
RESULT: fit=0.000564334085779, mut = 0.01, mut_change = 0.2, cx = 0.3, select = [<function selTournament at 0x0000000002EC5198>, {'k': 10}]
RESULT: fit=0.000564334085779, mut = 0.05, mut_change = 0.2, cx = 0.1, select = [<function selBest at 0x0000000002EC50B8>, {'k': 5}]
RESULT: fit=0.00056657223796, mut = 0.01, mut_change = 0.1, cx = 0.05, select = [<function selBest at 0x0000000002EC50B8>, {'k': 5}]
RESULT: fit=0.000567214974475, mut = 0.03, mut_change = 0.2, cx = 0.05, select = [<function selBest at 0x0000000002EC50B8>, {'k': 5}]
RESULT: fit=0.000568181818182, mut = 0.01, mut_change = 0.3, cx = 0.3, select = [<function selBest at 0x0000000002EC50B8>, {'k': 5}]
RESULT: fit=0.000568504832291, mut = 0.01, mut_change = 0.05, cx = 0.5, select = [<function selBest at 0x0000000002EC50B8>, {'k': 5}]
RESULT: fit=0.000568828213879, mut = 0.1, mut_change = 0.3, cx = 0.3, select = [<function selBest at 0x0000000002EC50B8>, {'k': 5}]
RESULT: fit=0.000571102227299, mut = 0.01, mut_change = 0.1, cx = 0.05, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.000571755288736, mut = 0.05, mut_change = 0.2, cx = 0.3, select = [<function selTournament at 0x0000000002EC5198>, {'k': 10}]
RESULT: fit=0.00057273768614, mut = 0.03, mut_change = 0.03, cx = 0.2, select = [<function selBest at 0x0000000002EC50B8>, {'k': 5}]
RESULT: fit=0.000573065902579, mut = 0.03, mut_change = 0.1, cx = 0.5, select = [<function selRoulette at 0x0000000002EC5208>, {'k': 20}]
RESULT: fit=0.000574052812859, mut = 0.01, mut_change = 0.3, cx = 0.5, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.000574382538771, mut = 0.03, mut_change = 0.05, cx = 0.2, select = [<function selTournament at 0x0000000002EC5198>, {'k': 10}]
RESULT: fit=0.000574382538771, mut = 0.05, mut_change = 0.01, cx = 0.5, select = [<function selBest at 0x0000000002EC50B8>, {'k': 5}]
RESULT: fit=0.000575043128235, mut = 0.03, mut_change = 0.03, cx = 0.01, select = [<function selBest at 0x0000000002EC50B8>, {'k': 5}]
RESULT: fit=0.000576368876081, mut = 0.05, mut_change = 0.3, cx = 0.01, select = [<function selRoulette at 0x0000000002EC5208>, {'k': 20}]
RESULT: fit=0.000577034045009, mut = 0.03, mut_change = 0.01, cx = 0.1, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.000577700751011, mut = 0.2, mut_change = 0.3, cx = 0.5, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.000578034682081, mut = 0.03, mut_change = 0.3, cx = 0.5, select = [<function selBest at 0x0000000002EC50B8>, {'k': 5}]
RESULT: fit=0.000578368999422, mut = 0.01, mut_change = 0.2, cx = 0.5, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.000578703703704, mut = 0.03, mut_change = 0.05, cx = 0.1, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.000579374275782, mut = 0.03, mut_change = 0.2, cx = 0.2, select = [<function selRoulette at 0x0000000002EC5208>, {'k': 20}]
RESULT: fit=0.000579710144928, mut = 0.03, mut_change = 0.1, cx = 0.1, select = [<function selRoulette at 0x0000000002EC5208>, {'k': 20}]
RESULT: fit=0.000582411182295, mut = 0.03, mut_change = 0.2, cx = 0.3, select = [<function selTournament at 0x0000000002EC5198>, {'k': 10}]
RESULT: fit=0.000587544065805, mut = 0.05, mut_change = 0.01, cx = 0.3, select = [<function selTournament at 0x0000000002EC5198>, {'k': 10}]
RESULT: fit=0.00058858151854, mut = 0.03, mut_change = 0.2, cx = 0.01, select = [<function selTournament at 0x0000000002EC5198>, {'k': 10}]
RESULT: fit=0.00058858151854, mut = 0.03, mut_change = 0.2, cx = 0.5, select = [<function selRoulette at 0x0000000002EC5208>, {'k': 20}]
RESULT: fit=0.000588928150766, mut = 0.05, mut_change = 0.3, cx = 0.1, select = [<function selBest at 0x0000000002EC50B8>, {'k': 5}]
RESULT: fit=0.000591715976331, mut = 0.3, mut_change = 0.1, cx = 0.01, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.000592417061611, mut = 0.03, mut_change = 0.2, cx = 0.1, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.000593824228029, mut = 0.03, mut_change = 0.1, cx = 0.1, select = [<function selTournament at 0x0000000002EC5198>, {'k': 10}]
RESULT: fit=0.000595947556615, mut = 0.05, mut_change = 0.3, cx = 0.05, select = [<function selBest at 0x0000000002EC50B8>, {'k': 5}]
RESULT: fit=0.000595947556615, mut = 0.1, mut_change = 0.01, cx = 0.3, select = [<function selTournament at 0x0000000002EC5198>, {'k': 10}]
RESULT: fit=0.000596658711217, mut = 0.3, mut_change = 0.1, cx = 0.5, select = [<function selRoulette at 0x0000000002EC5208>, {'k': 20}]
RESULT: fit=0.000597371565114, mut = 0.01, mut_change = 0.05, cx = 0.1, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.000599161174356, mut = 0.01, mut_change = 0.03, cx = 0.3, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.000599161174356, mut = 0.05, mut_change = 0.2, cx = 0.2, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.000600961538462, mut = 0.03, mut_change = 0.03, cx = 0.3, select = [<function selRoulette at 0x0000000002EC5208>, {'k': 20}]
RESULT: fit=0.000602772754671, mut = 0.01, mut_change = 0.2, cx = 0.5, select = [<function selBest at 0x0000000002EC50B8>, {'k': 5}]
RESULT: fit=0.000603136308806, mut = 0.05, mut_change = 0.01, cx = 0.5, select = [<function selRoulette at 0x0000000002EC5208>, {'k': 20}]
RESULT: fit=0.000606428138266, mut = 0.03, mut_change = 0.05, cx = 0.5, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.000606428138266, mut = 0.05, mut_change = 0.3, cx = 0.2, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.000609384521633, mut = 0.01, mut_change = 0.2, cx = 0.05, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.000610128126907, mut = 0.03, mut_change = 0.3, cx = 0.01, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.000614628149969, mut = 0.05, mut_change = 0.05, cx = 0.2, select = [<function selRoulette at 0x0000000002EC5208>, {'k': 20}]
RESULT: fit=0.000616903146206, mut = 0.03, mut_change = 0.03, cx = 0.05, select = [<function selTournament at 0x0000000002EC5198>, {'k': 10}]
RESULT: fit=0.000616903146206, mut = 0.1, mut_change = 0.01, cx = 0.2, select = [<function selRoulette at 0x0000000002EC5208>, {'k': 20}]
RESULT: fit=0.000617283950617, mut = 0.05, mut_change = 0.05, cx = 0.05, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.000618429189858, mut = 0.1, mut_change = 0.01, cx = 0.1, select = [<function selBest at 0x0000000002EC50B8>, {'k': 5}]
RESULT: fit=0.000622277535781, mut = 0.01, mut_change = 0.03, cx = 0.3, select = [<function selRoulette at 0x0000000002EC5208>, {'k': 20}]
RESULT: fit=0.000623052959502, mut = 0.03, mut_change = 0.3, cx = 0.2, select = [<function selRoulette at 0x0000000002EC5208>, {'k': 20}]
RESULT: fit=0.000626959247649, mut = 0.05, mut_change = 0.3, cx = 0.1, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.000627352572146, mut = 0.2, mut_change = 0.01, cx = 0.5, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.000627746390458, mut = 0.01, mut_change = 0.01, cx = 0.01, select = [<function selTournament at 0x0000000002EC5198>, {'k': 10}]
RESULT: fit=0.000627746390458, mut = 0.1, mut_change = 0.3, cx = 0.01, select = [<function selRoulette at 0x0000000002EC5208>, {'k': 20}]
RESULT: fit=0.000628140703518, mut = 0.1, mut_change = 0.03, cx = 0.2, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.000629722921914, mut = 0.03, mut_change = 0.3, cx = 0.1, select = [<function selBest at 0x0000000002EC50B8>, {'k': 5}]
RESULT: fit=0.000630914826498, mut = 0.05, mut_change = 0.01, cx = 0.5, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.000632511068944, mut = 0.01, mut_change = 0.05, cx = 0.3, select = [<function selTournament at 0x0000000002EC5198>, {'k': 10}]
RESULT: fit=0.000632511068944, mut = 0.03, mut_change = 0.03, cx = 0.2, select = [<function selRoulette at 0x0000000002EC5208>, {'k': 20}]
RESULT: fit=0.000633312222926, mut = 0.01, mut_change = 0.1, cx = 0.3, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.000634517766497, mut = 0.01, mut_change = 0.2, cx = 0.5, select = [<function selRoulette at 0x0000000002EC5208>, {'k': 20}]
RESULT: fit=0.000634517766497, mut = 0.03, mut_change = 0.1, cx = 0.3, select = [<function selRoulette at 0x0000000002EC5208>, {'k': 20}]
RESULT: fit=0.000634920634921, mut = 0.05, mut_change = 0.2, cx = 0.5, select = [<function selRoulette at 0x0000000002EC5208>, {'k': 20}]
RESULT: fit=0.000635324015248, mut = 0.1, mut_change = 0.01, cx = 0.01, select = [<function selBest at 0x0000000002EC50B8>, {'k': 5}]
RESULT: fit=0.000635727908455, mut = 0.01, mut_change = 0.01, cx = 0.3, select = [<function selRoulette at 0x0000000002EC5208>, {'k': 20}]
RESULT: fit=0.000636132315522, mut = 0.05, mut_change = 0.03, cx = 0.2, select = [<function selRoulette at 0x0000000002EC5208>, {'k': 20}]
RESULT: fit=0.000637755102041, mut = 0.03, mut_change = 0.1, cx = 0.05, select = [<function selTournament at 0x0000000002EC5198>, {'k': 10}]
RESULT: fit=0.000638977635783, mut = 0.3, mut_change = 0.3, cx = 0.1, select = [<function selBest at 0x0000000002EC50B8>, {'k': 5}]
RESULT: fit=0.000639386189258, mut = 0.01, mut_change = 0.3, cx = 0.2, select = [<function selRoulette at 0x0000000002EC5208>, {'k': 20}]
RESULT: fit=0.000639386189258, mut = 0.05, mut_change = 0.2, cx = 0.05, select = [<function selBest at 0x0000000002EC50B8>, {'k': 5}]
RESULT: fit=0.000640614990391, mut = 0.01, mut_change = 0.2, cx = 0.01, select = [<function selTournament at 0x0000000002EC5198>, {'k': 10}]
RESULT: fit=0.000640614990391, mut = 0.03, mut_change = 0.2, cx = 0.5, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.000640614990391, mut = 0.05, mut_change = 0.1, cx = 0.01, select = [<function selRoulette at 0x0000000002EC5208>, {'k': 20}]
RESULT: fit=0.000641436818473, mut = 0.03, mut_change = 0.1, cx = 0.05, select = [<function selBest at 0x0000000002EC50B8>, {'k': 5}]
RESULT: fit=0.000642260757868, mut = 0.05, mut_change = 0.01, cx = 0.05, select = [<function selTournament at 0x0000000002EC5198>, {'k': 10}]
RESULT: fit=0.000642260757868, mut = 0.05, mut_change = 0.01, cx = 0.2, select = [<function selTournament at 0x0000000002EC5198>, {'k': 10}]
RESULT: fit=0.000642260757868, mut = 0.05, mut_change = 0.03, cx = 0.2, select = [<function selTournament at 0x0000000002EC5198>, {'k': 10}]
RESULT: fit=0.000642260757868, mut = 0.05, mut_change = 0.2, cx = 0.2, select = [<function selRoulette at 0x0000000002EC5208>, {'k': 20}]
RESULT: fit=0.000644329896907, mut = 0.1, mut_change = 0.3, cx = 0.1, select = [<function selTournament at 0x0000000002EC5198>, {'k': 10}]
RESULT: fit=0.000648088139987, mut = 0.05, mut_change = 0.1, cx = 0.01, select = [<function selBest at 0x0000000002EC50B8>, {'k': 5}]
RESULT: fit=0.00064892926671, mut = 0.1, mut_change = 0.3, cx = 0.05, select = [<function selRoulette at 0x0000000002EC5208>, {'k': 20}]
RESULT: fit=0.000651041666667, mut = 0.2, mut_change = 0.1, cx = 0.3, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.000651465798046, mut = 0.03, mut_change = 0.03, cx = 0.01, select = [<function selTournament at 0x0000000002EC5198>, {'k': 10}]
RESULT: fit=0.00065274151436, mut = 0.01, mut_change = 0.01, cx = 0.3, select = [<function selTournament at 0x0000000002EC5198>, {'k': 10}]
RESULT: fit=0.00065274151436, mut = 0.05, mut_change = 0.3, cx = 0.1, select = [<function selTournament at 0x0000000002EC5198>, {'k': 10}]
RESULT: fit=0.000653167864141, mut = 0.01, mut_change = 0.03, cx = 0.5, select = [<function selRoulette at 0x0000000002EC5208>, {'k': 20}]
RESULT: fit=0.000653167864141, mut = 0.05, mut_change = 0.2, cx = 0.3, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.000654878847413, mut = 0.01, mut_change = 0.05, cx = 0.01, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.000654878847413, mut = 0.03, mut_change = 0.03, cx = 0.5, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.000654878847413, mut = 0.05, mut_change = 0.05, cx = 0.01, select = [<function selTournament at 0x0000000002EC5198>, {'k': 10}]
RESULT: fit=0.000656598818122, mut = 0.1, mut_change = 0.3, cx = 0.05, select = [<function selTournament at 0x0000000002EC5198>, {'k': 10}]
RESULT: fit=0.00065703022339, mut = 0.01, mut_change = 0.03, cx = 0.05, select = [<function selTournament at 0x0000000002EC5198>, {'k': 10}]
RESULT: fit=0.000658327847268, mut = 0.03, mut_change = 0.1, cx = 0.05, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.000659195781147, mut = 0.1, mut_change = 0.01, cx = 0.05, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.00065963060686, mut = 0.1, mut_change = 0.01, cx = 0.2, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.000660066006601, mut = 0.2, mut_change = 0.03, cx = 0.05, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.000660501981506, mut = 0.05, mut_change = 0.03, cx = 0.3, select = [<function selTournament at 0x0000000002EC5198>, {'k': 10}]
RESULT: fit=0.000660501981506, mut = 0.05, mut_change = 0.3, cx = 0.5, select = [<function selTournament at 0x0000000002EC5198>, {'k': 10}]
RESULT: fit=0.000661375661376, mut = 0.05, mut_change = 0.1, cx = 0.05, select = [<function selBest at 0x0000000002EC50B8>, {'k': 5}]
RESULT: fit=0.000662690523526, mut = 0.2, mut_change = 0.3, cx = 0.1, select = [<function selRoulette at 0x0000000002EC5208>, {'k': 20}]
RESULT: fit=0.000663129973475, mut = 0.01, mut_change = 0.05, cx = 0.5, select = [<function selRoulette at 0x0000000002EC5208>, {'k': 20}]
RESULT: fit=0.000665335994677, mut = 0.05, mut_change = 0.1, cx = 0.01, select = [<function selTournament at 0x0000000002EC5198>, {'k': 10}]
RESULT: fit=0.000665335994677, mut = 0.3, mut_change = 0.3, cx = 0.2, select = [<function selRoulette at 0x0000000002EC5208>, {'k': 20}]
RESULT: fit=0.000666666666667, mut = 0.1, mut_change = 0.03, cx = 0.1, select = [<function selTournament at 0x0000000002EC5198>, {'k': 10}]
RESULT: fit=0.000667556742323, mut = 0.05, mut_change = 0.01, cx = 0.5, select = [<function selTournament at 0x0000000002EC5198>, {'k': 10}]
RESULT: fit=0.000668449197861, mut = 0.05, mut_change = 0.03, cx = 0.2, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.000668449197861, mut = 0.05, mut_change = 0.3, cx = 0.5, select = [<function selBest at 0x0000000002EC50B8>, {'k': 5}]
RESULT: fit=0.000671591672263, mut = 0.03, mut_change = 0.03, cx = 0.5, select = [<function selTournament at 0x0000000002EC5198>, {'k': 10}]
RESULT: fit=0.000672947510094, mut = 0.05, mut_change = 0.1, cx = 0.2, select = [<function selRoulette at 0x0000000002EC5208>, {'k': 20}]
RESULT: fit=0.000674308833446, mut = 0.05, mut_change = 0.03, cx = 0.01, select = [<function selBest at 0x0000000002EC50B8>, {'k': 5}]
RESULT: fit=0.00067521944632, mut = 0.03, mut_change = 0.05, cx = 0.3, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.00067521944632, mut = 0.1, mut_change = 0.01, cx = 0.01, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.000676589986468, mut = 0.03, mut_change = 0.3, cx = 0.5, select = [<function selRoulette at 0x0000000002EC5208>, {'k': 20}]
RESULT: fit=0.000677048070413, mut = 0.03, mut_change = 0.1, cx = 0.3, select = [<function selBest at 0x0000000002EC50B8>, {'k': 5}]
RESULT: fit=0.00067842605156, mut = 0.1, mut_change = 0.01, cx = 0.05, select = [<function selBest at 0x0000000002EC50B8>, {'k': 5}]
RESULT: fit=0.000679809653297, mut = 0.03, mut_change = 0.2, cx = 0.2, select = [<function selTournament at 0x0000000002EC5198>, {'k': 10}]
RESULT: fit=0.000682593856655, mut = 0.03, mut_change = 0.05, cx = 0.2, select = [<function selBest at 0x0000000002EC50B8>, {'k': 5}]
RESULT: fit=0.000682593856655, mut = 0.05, mut_change = 0.05, cx = 0.5, select = [<function selTournament at 0x0000000002EC5198>, {'k': 10}]
RESULT: fit=0.000684462696783, mut = 0.05, mut_change = 0.3, cx = 0.05, select = [<function selTournament at 0x0000000002EC5198>, {'k': 10}]
RESULT: fit=0.000685400959561, mut = 0.03, mut_change = 0.2, cx = 0.01, select = [<function selRoulette at 0x0000000002EC5208>, {'k': 20}]
RESULT: fit=0.000685871056241, mut = 0.05, mut_change = 0.03, cx = 0.05, select = [<function selBest at 0x0000000002EC50B8>, {'k': 5}]
RESULT: fit=0.000687285223368, mut = 0.3, mut_change = 0.3, cx = 0.2, select = [<function selTournament at 0x0000000002EC5198>, {'k': 10}]
RESULT: fit=0.000688231245699, mut = 0.05, mut_change = 0.3, cx = 0.01, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.000688231245699, mut = 0.2, mut_change = 0.3, cx = 0.01, select = [<function selBest at 0x0000000002EC50B8>, {'k': 5}]
RESULT: fit=0.000690131124914, mut = 0.05, mut_change = 0.1, cx = 0.1, select = [<function selTournament at 0x0000000002EC5198>, {'k': 10}]
RESULT: fit=0.000691085003455, mut = 0.05, mut_change = 0.2, cx = 0.2, select = [<function selTournament at 0x0000000002EC5198>, {'k': 10}]
RESULT: fit=0.000693962526024, mut = 0.03, mut_change = 0.01, cx = 0.1, select = [<function selRoulette at 0x0000000002EC5208>, {'k': 20}]
RESULT: fit=0.000694444444444, mut = 0.03, mut_change = 0.05, cx = 0.5, select = [<function selTournament at 0x0000000002EC5198>, {'k': 10}]
RESULT: fit=0.000699790062981, mut = 0.03, mut_change = 0.05, cx = 0.1, select = [<function selBest at 0x0000000002EC50B8>, {'k': 5}]
RESULT: fit=0.000699790062981, mut = 0.3, mut_change = 0.3, cx = 0.1, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.000700280112045, mut = 0.1, mut_change = 0.1, cx = 0.05, select = [<function selBest at 0x0000000002EC50B8>, {'k': 5}]
RESULT: fit=0.000701754385965, mut = 0.03, mut_change = 0.1, cx = 0.2, select = [<function selRoulette at 0x0000000002EC5208>, {'k': 20}]
RESULT: fit=0.00070323488045, mut = 0.03, mut_change = 0.2, cx = 0.1, select = [<function selRoulette at 0x0000000002EC5208>, {'k': 20}]
RESULT: fit=0.000704225352113, mut = 0.05, mut_change = 0.2, cx = 0.1, select = [<function selTournament at 0x0000000002EC5198>, {'k': 10}]
RESULT: fit=0.000705218617772, mut = 0.1, mut_change = 0.3, cx = 0.3, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.000705716302047, mut = 0.03, mut_change = 0.3, cx = 0.3, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.000705716302047, mut = 0.05, mut_change = 0.2, cx = 0.1, select = [<function selRoulette at 0x0000000002EC5208>, {'k': 20}]
RESULT: fit=0.000705716302047, mut = 0.05, mut_change = 0.3, cx = 0.3, select = [<function selTournament at 0x0000000002EC5198>, {'k': 10}]
RESULT: fit=0.000706713780919, mut = 0.05, mut_change = 0.05, cx = 0.2, select = [<function selTournament at 0x0000000002EC5198>, {'k': 10}]
RESULT: fit=0.00070821529745, mut = 0.01, mut_change = 0.1, cx = 0.2, select = [<function selRoulette at 0x0000000002EC5208>, {'k': 20}]
RESULT: fit=0.000708717221828, mut = 0.01, mut_change = 0.05, cx = 0.3, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.000708717221828, mut = 0.03, mut_change = 0.01, cx = 0.5, select = [<function selRoulette at 0x0000000002EC5208>, {'k': 20}]
RESULT: fit=0.000712250712251, mut = 0.03, mut_change = 0.05, cx = 0.01, select = [<function selRoulette at 0x0000000002EC5208>, {'k': 20}]
RESULT: fit=0.000713775874375, mut = 0.2, mut_change = 0.01, cx = 0.01, select = [<function selRoulette at 0x0000000002EC5208>, {'k': 20}]
RESULT: fit=0.000714285714286, mut = 0.03, mut_change = 0.2, cx = 0.1, select = [<function selTournament at 0x0000000002EC5198>, {'k': 10}]
RESULT: fit=0.000714285714286, mut = 0.2, mut_change = 0.3, cx = 0.2, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.000714796283059, mut = 0.1, mut_change = 0.2, cx = 0.2, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.000715819613457, mut = 0.2, mut_change = 0.3, cx = 0.05, select = [<function selBest at 0x0000000002EC50B8>, {'k': 5}]
RESULT: fit=0.00072202166065, mut = 0.05, mut_change = 0.03, cx = 0.05, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.000723065798988, mut = 0.03, mut_change = 0.2, cx = 0.01, select = [<function selBest at 0x0000000002EC50B8>, {'k': 5}]
RESULT: fit=0.000724112961622, mut = 0.05, mut_change = 0.1, cx = 0.5, select = [<function selTournament at 0x0000000002EC5198>, {'k': 10}]
RESULT: fit=0.000724112961622, mut = 0.05, mut_change = 0.2, cx = 0.3, select = [<function selRoulette at 0x0000000002EC5208>, {'k': 20}]
RESULT: fit=0.000724637681159, mut = 0.03, mut_change = 0.1, cx = 0.01, select = [<function selBest at 0x0000000002EC50B8>, {'k': 5}]
RESULT: fit=0.000724637681159, mut = 0.05, mut_change = 0.01, cx = 0.3, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.000727272727273, mut = 0.01, mut_change = 0.05, cx = 0.01, select = [<function selBest at 0x0000000002EC50B8>, {'k': 5}]
RESULT: fit=0.000727802037846, mut = 0.2, mut_change = 0.01, cx = 0.05, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.000728332119446, mut = 0.05, mut_change = 0.1, cx = 0.3, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.000728862973761, mut = 0.01, mut_change = 0.03, cx = 0.2, select = [<function selRoulette at 0x0000000002EC5208>, {'k': 20}]
RESULT: fit=0.000730994152047, mut = 0.1, mut_change = 0.2, cx = 0.1, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.000730994152047, mut = 0.3, mut_change = 0.01, cx = 0.01, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.000732600732601, mut = 0.03, mut_change = 0.03, cx = 0.05, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.000736919675755, mut = 0.01, mut_change = 0.03, cx = 0.05, select = [<function selRoulette at 0x0000000002EC5208>, {'k': 20}]
RESULT: fit=0.000738552437223, mut = 0.01, mut_change = 0.3, cx = 0.05, select = [<function selRoulette at 0x0000000002EC5208>, {'k': 20}]
RESULT: fit=0.000740192450037, mut = 0.05, mut_change = 0.1, cx = 0.1, select = [<function selBest at 0x0000000002EC50B8>, {'k': 5}]
RESULT: fit=0.000740740740741, mut = 0.1, mut_change = 0.01, cx = 0.5, select = [<function selRandom at 0x0000000002EC5048>, {'k': 20}]
RESULT: fit=0.000744601638124, mut = 0.01, mut_change = 0.1, cx = 0.3, select = [<function selTournament at 0x0000000002EC5198>, {'k': 10}]
RESULT: fit=0.000746268656716, mut = 0.03, mut_change = 0.2, cx = 0.5, select = [<function selTournament at 0x0000000002EC5198>, {'k': 10}]
